,created_at,text,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
12988,2021-11-28T10:03:54.000Z,"EN DESSOUS DU 1700 UNIVERS DES ALLIÉE DES NAZI IL à  La 4 dimension SPATIALE , La 4 dimension SPATIALE est constituer de 900000 milliards de milliards d’univers  depuis l'ans 100 La 4  dimension SPATIALE finances la pègres nazi des univers alliée des nazi",1464897833505542146,0,0,0,0,,
12989,2021-11-28T10:03:36.000Z,"@Caporal_Corse_ @faureolivier Le pauvre. Il n’est même pas encore en campagne… il reste 6 mois… et il est crevé et perd son sang froid. Ça en dit long sur son incapacité à diriger quoi que ce soit !

Quand aux insultes qu’il subit… ce n’est que le reflet de la haine qu’il propage !",1464897755785183237,0,1,2,0,,
12990,2021-11-28T10:03:33.000Z,"@Nazi_m18 @RoxaeMilite @GaaraFC_V29 Non, aucun acteur ne s'est proposé car l'appel d'offres rédigé par l'État était bâclé.",1464897744968077320,0,0,0,0,,
12991,2021-11-28T10:02:25.000Z,"Je rappelle que ce sont eux qui m'appelle Hitler pas moi!

I remember that it is they who call me Hitler not me!",1464897459575001088,0,0,0,0,,
12992,2021-11-28T10:02:15.000Z,@SL3NTCRY xptdrrrr non jure je croyais ils étaient reubeu comme moi,1464897416402984960,0,1,0,0,,
12993,2021-11-28T10:01:41.000Z,@HykozFTN Nan c est que mon ecran est bridé en 1360x768,1464897274765615107,0,1,3,0,,
12994,2021-11-28T10:00:25.000Z,"#danseaveclesstars.
Une finale #BBB
BLANC - BLACK- BEUR.
Bravo à 👏 Tayc. Valeureux gagnant.",1464896956375965705,0,0,0,0,,
12995,2021-11-28T10:00:12.000Z,@aBamako Un président nègre souillure de l'Afrique,1464896902202376193,0,0,0,0,,
12996,2021-11-28T09:59:54.000Z,"@D4rkYosuke @blxzko @Maximeblauwart @Totomama84 @DanyCaligula @playboiciel Donc merah, le bataclan, Nice ect...  c'est l'extrême droite française derrière ??? 🤔 sa explique beaucoup de choses",1464896826801278977,0,1,0,0,,
12997,2021-11-28T09:59:09.000Z,Je sais pas si j’ai la crève ou le covid 🤣,1464896636728053760,0,0,0,0,,
12998,2021-11-28T09:58:22.000Z,MAI 1472 J'AI FAIS UN Coup d'État dans La 3 dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION tigre bande annonce   - no woman no cry,1464896439029538817,0,0,0,0,,
12999,2021-11-28T09:57:42.000Z,@smdzzb sal arabe tu mdegoute,1464896273832722432,0,0,0,0,,
13000,2021-11-28T09:57:37.000Z,"@Adignotum @Bassounov L'anticommunisme est la composante essentielle du fascisme. Mussolini, sans les obsessions raciales d'Hitler est anticommuniste. Il y a un anticommunisme consubstantiel à toute l'ED européenne depuis la fin du XIXe siècle dont le nazisme est l'expression le plus radicale. Revisez",1464896250583658499,0,0,0,0,,
13001,2021-11-28T09:57:25.000Z,@OursDeParis Je crève d'envie de t'envoyer 1 colis... 🌱,1464896200189034498,0,0,3,0,,
13002,2021-11-28T09:57:25.000Z,"https://t.co/tCFLr79KiH
C'est un gamin ! 😑😑😑😑😑😑😑😑😑😑
Et les 2 guerres mondiales plus le génocide des croates + + + ! Hitler ? Plus de 6 millions de morts dans les camps ! Et Staline avec les goulags ? ( Une idée de Trotsky et Lenine ! )",1464896199752830980,0,0,0,0,,
13003,2021-11-28T09:56:57.000Z,"EN DESSOUS DU 1200 UNIVERS DES ALLIÉE DES NAZI IL à  La 3 dimension SPATIALE , La 3 dimension SPATIALE est constituer de 900000 milliards de milliards d’univers  depuis l'ans 100 La 3  dimension SPATIALE finances la pègres nazi des univers alliée des nazi",1464896085143474177,0,0,0,0,,
13004,2021-11-28T09:56:55.000Z,"Je lis Le Château de Hurle (tome 1 du château ambulant lo) et Marche ou Crève de stephen King
En série j'ai enfin commencé Arcane hier et je suis en train de terminer Shameless 😔 https://t.co/Hp6s1b3use",1464896073646940167,0,0,1,0,,
13005,2021-11-28T09:56:41.000Z,"[16/21] J’ai beau lire deux bouquins par semaine, quand je me coupe j’ai mal, quand on me quitte je crève de douleur : sur le plan de l’évasion, c’est loupé.",1464896016285585410,0,1,6,0,,
13006,2021-11-28T09:56:24.000Z,@aCactusHuman Oui mais c'est un crève-coeur de choisir lesquels. 😅,1464895945091526657,0,0,1,0,,
13007,2021-11-28T09:56:01.000Z,"@LaColitruche @AlexCine5 QUI EST CE GROS NAZI POUSSANT A LA DELATION... 
L e délateur se réjouit de sa faculté de nuisance...",1464895850887495689,13,3,53,0,,
13008,2021-11-28T09:55:55.000Z,"@BFMTV @olivierveran Il a tellement menti sur les masques, sur la troisième dose non obligatoire pour le pass sanitaire etc. Dans n'importe quel pays démocratique il aurait été démissionné, mais dans le pays où l'on crève les yeux des récalcitrants gilets jaunes on le garde le bougre.",1464895823913885696,4,2,35,0,,
13009,2021-11-28T09:55:20.000Z,MAI 1471 J'AI FAIS UN Coup d'État dans La 2 dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION tigre bande annonce   -Gangsters paradise,1464895675150352391,0,0,0,0,,
13010,2021-11-28T09:54:25.000Z,"EN DESSOUS DU 500 UNIVERS DES ALLIÉE DES NAZI IL à  La 2 dimension SPATIALE , La 2 dimension SPATIALE est constituer de 900000 milliards de milliards d’univers  depuis l'ans 100 La 2  dimension SPATIALE finances la pègres nazi des univers alliée des nazi",1464895445948420099,0,0,0,0,,
13011,2021-11-28T09:54:21.000Z,@trolleurdefacho @DukeFrance1 @AlbanMartinBeis @ArnaultRaphael @jeune_garde Un jour chacun comprendra qu'il est le nazi teubé d'un autre. En attendant je vais me servir un rhum,1464895428353265665,0,1,0,0,,
13012,2021-11-28T09:54:16.000Z,"@Oeconomicusfr @NostalgieFrance @Portes_Thomas D'accord gauchiste n°411 050, merci pour ton intervention très originale. Sauf que Zemmour n'a absolument rien à voir avec Hitler et il suffit de se renseigner juste un peu pour le comprendre mais tu ne penses, n'as jamais pensé et ne penseras jamais par toi même",1464895408199671812,0,1,7,0,,
13013,2021-11-28T09:53:39.000Z,"@lancelot964 Je kif Z mais le problème c'est que Z devient anachronique, on impose une 3e dose, on sent bien l'enculade du Covid se prolonger ... et lui nous parle des reubeu, en attendant c'est pas les reubeu qui nous emmerdent en ce moment .",1464895253949911050,0,1,0,0,,
13014,2021-11-28T09:53:13.000Z,J ai chopé la creve ptn,1464895142792511492,0,0,0,0,,
13015,2021-11-28T09:53:09.000Z,"Eli Creaole - Bouzin Love Story, enjaillez vous maintenant, remerciez moi plus tard",1464895129576263683,0,1,0,0,,
13016,2021-11-28T09:51:35.000Z,"@EncoreNono @f_philippot Triste polémique ! La résistance acharnée de Churchill a changé le cours de l’Histoire. En 1940, face au dirigeant nazi, il était le dernier rempart. Tout montre dans son parcours qu’il était certainement le seul, l’unique, à pouvoir réussir cette tâche : sauver le moindre libre.",1464894734875435010,0,0,0,0,,
13017,2021-11-28T09:51:14.000Z,"@lexa_antipass @GironGuillaume @tostaky19730 @fquedeville En fait les non vax, on ne veut pas les éradiquer, on veut les protéger et protéger les autres aussi de l‘encombrement des hôpitaux! C‘est plus altruiste que nazi .. vous avez du louper des cours d‘histoire",1464894646996377611,0,2,1,0,,
13018,2021-11-28T09:49:49.000Z,"@C66299158 @SraphinKouadio3 @Jayjay100978 @ALISOUM1 @adaminfos @maxos8 @marwaneBY @benmohamed1993 @DrissaCoulbaly 🤣🤣🤣
Ha bon ?
Les groupes néo-nazis demandent votre statut avant votre passage à tabac ?
Pourquoi sortir un aussi grossier mensonge juste pour montrer que tu es heureux dans un pays où on casse du nègre ?",1464894287217315851,0,0,0,0,,
13019,2021-11-28T09:49:31.000Z,"@Fabien_Roussel Il honore la France d'avant 1940 ,qui essayait de défendre la Finlande face à l'ogre stalinien ,et dont les militants détruisaient l'aide militaire que votre pays, apportait à cette petite nation agressée...
.https://t.co/jgz86gOwy5",1464894213238181892,0,1,0,0,,
13020,2021-11-28T09:49:17.000Z,"@Robert83498200 @l_d68 T’es aussi idiot que ta gouroute, l’image de Z est celle dépeinte par les media qui ont traité ta gouroute de nazi, de raciste, d’anti féministe de fasciste et ressorte la photo avec le waffen SS régulièrement, tu crois ce qui t’arrange quand ça t’arrange, c’est consternant",1464894152571854852,0,0,0,0,,
13021,2021-11-28T09:48:55.000Z,@unsuicidaire9 @oukhtypoire Crève fdp,1464894063015075844,0,1,0,0,,
13022,2021-11-28T09:48:47.000Z,"""C'est drôle"" alors quasi tout le monde crève en tour par tour dans celui-ci. Mais ça m'a moins choqué https://t.co/xHvSXqjpFU",1464894027212500993,0,1,0,0,,
13023,2021-11-28T09:48:03.000Z,@GreenDesign4All @RealDeniseWelch Nazi bit©H,1464893844743405574,0,0,0,0,,
13024,2021-11-28T09:47:29.000Z,"De la &lt;i&gt;Revue nègre&lt;/i&gt; au Panthéon, comment Joséphine Baker «a pris le pouvoir sur le regard du Blanc» https://t.co/O1W8PibucX via @Le_Figaro",1464893701495398403,0,0,0,0,,
13025,2021-11-28T09:47:25.000Z,"@Fabien_Roussel et ceux qui conduisent une coccinelle ont, de facto, leur carte de Nazi ?",1464893684395171841,1,0,36,0,,
13026,2021-11-28T09:46:10.000Z,@Kler_Eclaire Peut être pas ..quoi que Heil Hitler et Heil pfizer ça rime 🤔,1464893370556420098,0,0,1,0,,
13027,2021-11-28T09:45:56.000Z,"le copain de ma pote qui sort « un nègre » en pleine conversation sans contexte alors que jsuis la, t’es juste trop à l’aise, mal éduqué et c’est comme ça que le racisme commence surtout que c’est pas la première fois qu’il dit ça, le dégoût ce genre de personne",1464893311920054275,0,1,8,0,,
13028,2021-11-28T09:45:20.000Z,MAI 1470 J'AI FAIS UN Coup d'État dans La 1 ère dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION COBRA bande annonce   - California Love,1464893160916664322,0,0,0,0,,
13029,2021-11-28T09:44:59.000Z,"@ColKarpov @T_Nenninger Ce taré est le fils d’un haut dignitaire nazi, il a reçu l’éducation adéquate!",1464893072052002817,0,0,0,0,,
13030,2021-11-28T09:44:40.000Z,"elle sort avec un producteur de rap nazi ????????
nan mais c'est un danger public là, faut la sortir de là TOUT DE SUITE la pauvre fille https://t.co/x95cnMwVJT",1464892991445864456,0,0,0,0,,
13031,2021-11-28T09:44:17.000Z,"Désolé pour les tirages et pendule, j’ai fait 4h de sport hier soir Du coup j’étais crevé..

⚠️ Je continue tout cette aprem, ce que j’aurais pas répondu avant demain, restera gratuit pour toute les demandes faite avant ce soir minuit ⚠️",1464892894100267013,0,2,2,0,,
13032,2021-11-28T09:43:51.000Z,"@JeanLucMono @quentinponzz Toi tu aurais dis ""olala il a tué un nazi dans la rue le fasciste"" en 43.
Accessoirement on va pas se mentir, les antifa écrivent pas des lettres signées de leur logo c'est un fake XD.",1464892785090342917,0,2,0,0,,
13033,2021-11-28T09:43:39.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/kxWUNKDvOl https://t.co/8Xq0sWg96c",1464892737598242817,0,0,0,0,,
13034,2021-11-28T09:43:02.000Z,@Blanche_Maid Non crève de faim jusqu'à semaine pro. T'es trop grosse,1464892581846962179,0,0,0,0,,
13035,2021-11-28T09:42:53.000Z,"EN DESSOUS DU 5 UNIVERS DES ALLIÉE DES NAZI IL à  La 1 ère dimension SPATIALE , La 1 ère dimension SPATIALE est constituer de 900000 milliards de milliards d’univers  depuis l'ans 100 La 1 ère dimension SPATIALE finances la pègres nazi des univers alliée des nazi",1464892543838085124,0,0,1,0,,
13036,2021-11-28T09:41:36.000Z,@goimmigrantgo @HeureDeZ les mêmes qui après nous traitent de sale race de français?,1464892220981583876,1,0,3,0,,
13037,2021-11-28T09:40:45.000Z,@JVCom @millenniumloops dommage qu'avec le hardware de la switch ça va être encore super bridé...,1464892006510080002,0,0,0,0,,
13038,2021-11-28T09:40:29.000Z,"#BFMTV Nous met en danger avec le bashing a attiser la violence contre #ZemmourPresident 
Ils veulent quoi au juste avec la violence des mots ?
Nous faire peur?
#ZemmourPresident c'est Marche ou Crève pas de ""En Même Temps""
#cnews #LeGrandRDV #lci https://t.co/jCVNmUzsE7",1464891939451514880,3,0,5,0,,
13039,2021-11-28T09:40:23.000Z,@PhilDub12 @XHgL1 @BFMTV Aucun rapport. Bichette trouve autre chose pour défendre ton Hitler 2.0 enfin il essaie mais il n'a pas le niveau... Toujours mieux de quoi ? Il chie dans les cités ton Zemmour pauvre chou fragile 😂😂😂😂,1464891916357718018,0,1,0,0,,
13040,2021-11-28T09:40:05.000Z,"Cheminade on “Beur FM” Radio Station
--Special guest of “Les Grands Témoins,” a radio podcast of senior Algerian-French journalist Nacer Kettane, co-founder, in 1981 of “Radio Beur,” now called “Beur FM.”
https://t.co/ZBvOY9TC0J",1464891839232757768,0,0,0,0,,
13041,2021-11-28T09:39:30.000Z,"@FrantzRolano @Rey0669 @CNEWS @Guillaume_Bigot Quand les Américains sont arrivés, les carottes étaient cuites pour le Reich. C'est l'URSS qui a abattu Hitler. Vous êtes une victime d'Hollywood, qui est à l'esprit public ce que Pfizer est à la santé publique.",1464891692016934913,0,0,0,0,,
13042,2021-11-28T09:39:15.000Z,@mompontet Ouais ouais … on tue au doux son Allouât Akbar et non Hiel Hitler !! https://t.co/wSDphFgBXb,1464891631346368519,0,0,1,0,,
13043,2021-11-28T09:39:11.000Z,"« Tu t'étouffes devant ton micro
Zehefyu ça se corse
Reprends ton ouh
Car j'vais pas te bouche à bouche, crève ouh
80-82 c'est Molotov qui vient stocker les stocks
Et te choquer comme ce Zemmour ouh »#Sefyu",1464891612706791425,0,0,0,0,,
13044,2021-11-28T09:38:53.000Z,"Message poignant  « Quand on se mange de la violence en permanence on sait plus comment communiquer autrement. si vous voulez que du mignon consensuel, le résultat c'est qu'on crève dans nos coins. ». La com lisse est l’expression d’un privilège. https://t.co/WSLUNPhjNG",1464891535313575939,0,0,1,0,,
13045,2021-11-28T09:38:48.000Z,@Fabien_Roussel Le doigt d'honneur qu'il fait à une vieille fasciste le déshonore ? Il honore les résistants qui combattront le nazisme alors que le PCF demandait à l'Allemagne nazi l'autorisation de faire reparaitre l'humanité ou rejoignaient les journaux collaborationniste ... https://t.co/KTKJysqoRJ,1464891514551685121,0,1,2,0,,
13046,2021-11-28T09:38:37.000Z,"@MilevskaTanja @PqCaCraint Elle est où ta répartie à toi.?
Tu conclut ""chez les racistes"" mdrrr histoire d'avoir un peu de poids dans ton argument sans reparties
Raciste facho nazi mdrrr vous avez le disque rayé chez vous les gauchos...",1464891470423470082,0,1,7,0,,
13047,2021-11-28T09:38:02.000Z,"sur ma vie si plus tard je fais pas plusieurs dates de mes favs dans d l’autre pays, je crève",1464891321869557762,0,1,0,0,,
13048,2021-11-28T09:37:15.000Z,"Luc Jouret est un être humain primates singe qui mesure de longueur 2 mètre IL EST UN DES CHEF DE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI 
IL EST MORT EN L’ANNÉE 1960 DANS LES PLANÈTES MANI ASMARA DE LA GALAXIE MANI DE L’UNIVERS ASMARA https://t.co/N9zo4ZR81g",1464891125030871046,0,0,0,0,,
13049,2021-11-28T09:36:06.000Z,"Joseph Di Mambro est un être humain primates singe qui mesure de longueur 2 mètre  IL EST UN DES CHEF DE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI 
IL EST MORT EN L’ANNÉE 1960 DANS LES PLANÈTES MANI ASMARA DE LA GALAXIE MANI DE L’UNIVERS ASMARA https://t.co/BdK3W09Gvq",1464890835129012237,0,1,0,0,,
13050,2021-11-28T09:35:38.000Z,"@JG7MULDER @CStrateges @gmelody1 Rallumez votre esprit critique 

Le gouvernement procede comme hitler l'a fait PAR LA PEUR 
Et emmène son peuple exactement ou il veut",1464890720054034436,0,0,1,0,,
13051,2021-11-28T09:34:31.000Z,vrai negro savait que namjoon allait être le plus affecté par les concerts vu son état https://t.co/VGsYZFMTgz,1464890437295083527,0,2,2,0,,
13052,2021-11-28T09:34:03.000Z,première fois que je lis le mot NAZI dans un tweet étranger !  cela fait froid dans le dos https://t.co/D60BFNH2YH,1464890319091253250,5,0,6,0,,
13053,2021-11-28T09:33:31.000Z,"un train de tout ça de voiture, on a tous crevé 😭 allez vous faire foutre avec vos clous laaaa 😭",1464890184965709828,0,0,0,0,,
13054,2021-11-28T09:32:37.000Z,"@Golgoth63294332 @AdrienTomas @PythonCEstLaVie @patochedegre @_Onclesam_ @gblardone Mussolini a été éjecté du psi. Hitler à éliminé l'aile populiste du nsdap lors de la nuit des longs couteaux en parti pour se rapprocher des milieux conservateurs et d'affaires. Et concernant les dictatures tu ira dire ça à ceux qui ont vécu pinochet, franco et les deux au dessus",1464889960977379331,0,0,2,0,,
13055,2021-11-28T09:31:43.000Z,"Ma «préoccupation»?Le WE dernier j’etais de perm.J’ai enchaîné les 2sem de travail (60-70h)sans recup.Auj je devais aller chez des https://t.co/d7gjhHvzTg renonce.trop https://t.co/P4bbITRSlv je sais qu’après cette semaine je serai de Perm de nuit,avec 3 audiences ds la semaine https://t.co/2DeSjoraKG",1464889733889286149,8,3,50,0,,
13056,2021-11-28T09:31:23.000Z,"@Makashim_27 @Qofficiel Ah sacrés progressistes. Quand on est pas d'accord avec vos délires on est forcément un nègre de maison. Allez explique moi en quoi je le suis, si t'es capable de formuler un argument.",1464889648858157063,0,0,0,0,,
13057,2021-11-28T09:29:46.000Z,Qui est ce nazi stalinien thomas qui veut trier qui a le droit de s'exprimer ? #ZemmourPrésident https://t.co/k56TucG3oX,1464889244816662530,0,0,0,0,,
13058,2021-11-28T09:29:29.000Z,@p3rsonn @Super_Yoyo_fr Sans l’immigration ton pays et mort sache le oublie pas que l’immigration à relever ce pays après la déculottée que Hitler vous a mis,1464889172435611653,0,1,0,0,,
13059,2021-11-28T09:29:21.000Z,"Bayrou a toujours été un faux cul de la politique, il a crevé la droite. Quand je faisais mon service militaire j'avais beaucoup de Basques dans ma section, je me rappelle quand je disais des blagues ceux-ci me rétorquaient : tu es véritable Béarnais !maintenant je comprend. https://t.co/qmRHmp9bKe",1464889138629464065,0,0,0,0,,
13060,2021-11-28T09:29:07.000Z,"De la Revue nègre au Panthéon, comment Joséphine Baker «a pris le pouvoir sur le regard du Blanc» https://t.co/sJyYsGGvpE",1464889078231486468,0,0,1,0,,
13061,2021-11-28T09:28:21.000Z,"@JosephResurrect @GionoH @PierriotJ @DamienRieu @lepenjm Ce ne sont pas les Gauchos qui trouvent que Pétain dégage cette odeur putride de la collaboration avec l'ennemi Nazi, ce sont les Français...",1464888887399133193,0,1,1,0,,
13062,2021-11-28T09:28:16.000Z,Exactement ce  à quoi je pense : chemises btunes des SA de hitler ou brunes de Mussolini https://t.co/4agn83TdzS,1464888863755849731,0,0,0,0,,
13063,2021-11-28T09:27:48.000Z,@bouliboulibouIi @MilevskaTanja « Tu n’as pas de reparti sale nazi » 😂,1464888748651520005,0,1,58,0,,
13064,2021-11-28T09:27:35.000Z,@ClaudiusPontife @BagnoleTouriste J'avais déjà vu que l'hiver n'était pas la cause de la défaite d'Hitler... Simplement la force soviétique ?,1464888694758952963,0,2,2,0,,
13065,2021-11-28T09:27:19.000Z,"@GAILLOT92108917 @IsabelleIdec @Portes_Thomas @tryingalways Vous... savez que sortir l'épouvantail Hitler, ça ne suffit pas, ou en tout cas plus, hein ? Qu'il faut des trucs, genre, des arguments pour soutenir ce genre de parallèles foireux. Parce que sinon, ce n'est que de la tentative d'intimidation. Basée sur une franche connerie.",1464888627431890945,0,0,21,0,,
13066,2021-11-28T09:26:51.000Z,"REPLAY Vidéo

Ben &amp; Flo de @KYO_officiel au micro de @PascalNegre sur @RFMFrance 

Interview complète ici ➡️ https://t.co/9zZ5ossYlz

Extrait ici ⤵️ https://t.co/8164RlEx19",1464888510603792386,0,0,13,0,,
13067,2021-11-28T09:25:41.000Z,ALLER CA CRÈVE https://t.co/pX6BubQJfh,1464888214376923141,0,0,0,0,,
13068,2021-11-28T09:24:59.000Z,"J’enchaîne crève sur crève, ça m’énerve… 😤😭",1464888037947719682,0,1,12,0,,
13069,2021-11-28T09:24:12.000Z,@MelanieLmst Je ne me moquais pas ! Suis moi-même avec une énorme crève !,1464887843139067904,0,0,1,0,,
13070,2021-11-28T09:23:49.000Z,@Nephael Bonjour. Tout pareil. 2ème crève en 3 semaines.,1464887745499877379,0,0,0,0,,
13071,2021-11-28T09:23:29.000Z,"BFM : Zemmour est foutu, son doigt est un salut nazi https://t.co/DX0K1oYoSp",1464887662771417089,0,0,0,0,,
13072,2021-11-28T09:23:13.000Z,"On va te monter negro , comme en ex Yougoslavie",1464887592596520966,0,0,0,0,,
13073,2021-11-28T09:22:50.000Z,Affaire Miss Sénégal 2020 : Les voisins de Ndèye Fatma Dionne ont témoigné sur ce qu’ils savent https://t.co/Ht1BGezlAe #Kebetu #Senegal,1464887496953761793,0,0,0,0,,
13074,2021-11-28T09:21:22.000Z,@Lulowesh Vous soutenez un nazi comme Zemmour vous êtes nostalgique de Pétain Mengele côté occupation,1464887127674703878,0,0,0,0,,
13075,2021-11-28T09:21:16.000Z,@riffrageur ça a dut lui faire un choc lorsqu'elle a appris que son éditeur était nazi et défendait gabriel matzneff,1464887102592724995,0,1,1,0,,
13076,2021-11-28T09:21:14.000Z,"@BalbaLoni @RadMou___ @MoorishMovement C'est aberrant ce que vous écrivez, à ce que je vois en 2021 il y a encore des gens qui prennent les méthodes d'hitler comme exemple. Honte à vous",1464887095735070723,0,0,0,0,,
13077,2021-11-28T09:21:01.000Z,Casse toi gros chien et des mecs l’ont branlé depuis Hitler. On te déteste tellement ici @Dembouz https://t.co/hVxQzvyUQ3,1464887039992778755,3,8,21,0,,
13078,2021-11-28T09:20:57.000Z,"@Fabien_Roussel C'est Hitler qui a inventé les autoroutes.
Tous ceux qui prennent l'autoroute aujourd'hui c'est comme s'ils étaient Nazis.",1464887026239655937,0,0,0,0,,
13079,2021-11-28T09:20:43.000Z,"Université Mohammed Seddik Benyahia, Jijel
Faculté des Sciences et de la Technologie
Département de Génie Civil et Hydraulique
Soutenance d'Habilitation Universitaire
SAIDAT Fatma
Le 30 Novembre 2021 à 10.00h
Salle de visioconférences bloc des langues
https://t.co/p8NUEjQQnL https://t.co/p7GLv1n1pP",1464886964407123970,0,0,0,0,,
13080,2021-11-28T09:20:22.000Z,"@MemphistoMSTR01 @Const_vila Bah écoute, si tu veux considérer que t'as réussi à défendre Zemmour contre les méchants qui le traitent de Nazi en faisant semblant que tu te bats pour l'équité et la justice alors que tout le monde a bien compris où tu te situais, je t'octroie cette belle victoire dans ce débat",1464886875286614026,0,1,0,0,,
13081,2021-11-28T09:20:03.000Z,Oeuvre El vestido  negro de l'Artiste Beatriz Moya... #Art #Artiste #Toile #Huile #ArtPediem : https://t.co/qBFgQY3Rkj https://t.co/oibUwV1GBh,1464886798530797573,0,0,0,0,,
13082,2021-11-28T09:19:34.000Z,Léopold Senghor: l’enfantement de la Négritude https://t.co/qQKESGUzaw,1464886674010345475,0,0,1,1,,
13083,2021-11-28T09:19:07.000Z,@PGriselin @DD75007 @EmmanuelMacron un vrai hitler,1464886562253152260,1,0,1,0,,
13084,2021-11-28T09:19:06.000Z,"C'est un fake créé par un nazi, je refuse de croire qu'une personne ait écrit ça premier degré",1464886557702299649,0,1,7,0,,
13085,2021-11-28T09:18:29.000Z,@grboutin Ah j’ignorais cela. Il crève l’écran,1464886403779678212,0,0,1,0,,
13086,2021-11-28T09:18:24.000Z,"@El1seD @DaveFoShizzle @boy_curiousboy H est la 8ème lettre de l'alphabet
88 = HH = Heil Hitler pour les néonazis.",1464886381398876172,0,2,1,0,,
13087,2021-11-28T09:18:11.000Z,@El1seD @DaveFoShizzle @boy_curiousboy Le H est la huitième lettre de l'alphabet et ça fait souvent référence à Hitler,1464886327242117124,0,1,2,0,,
13088,2021-11-28T09:17:13.000Z,"@mat_augmente Il serait peut être temps d’arrêter de croire que vous êtes en 1930 et que #Zemmour est le méchant Adolf Hitler, faut arrêter sérieusement, dénoncer les vrais problèmes de l’immigration, le fait que l’islam soit devenu politique en France ne fait pas de lui 1/",1464886086363136001,3,2,4,0,,
13089,2021-11-28T09:16:14.000Z,@PoF28 @Const_vila Baa ouais t’as raison mais justement c’est bien plus grave de dire nazi a qqn qu’antifa t’as mis un CSC là,1464885838463053824,0,1,0,0,,
13090,2021-11-28T09:15:58.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/6I282IrEdH",1464885770230153219,0,0,1,0,,
13091,2021-11-28T09:15:40.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/OleQ3X5P9G",1464885695043014664,4,0,3,0,,
13092,2021-11-28T09:15:40.000Z,"@Gonsaulo @VSolbes @elle_dau @DrSirera Em pots menjar els ous, ets un putu nazi.",1464885693218541571,0,0,2,0,,
13093,2021-11-28T09:15:26.000Z,"@historiae_sct @BagnoleTouriste La Guerre d'Hiver a fait croire à Hitler que l'URSS était bien plus faible que prévu, et selon lui, dans tout les cas, la guerre était inévitable, étant donné que l'URSS allait être un jour ou l'autre une menace bien trop puissante
Il fallait donc les envahir le plus tôt possible",1464885635785932800,1,1,2,0,,
13094,2021-11-28T09:15:25.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/W8HSAInQcS",1464885633026039813,1,0,1,0,,
13095,2021-11-28T09:15:18.000Z,"@DukeFrance1 @ArnaultRaphael @jeune_garde Non non ils ne sont pas fascistes au contraire ce sont des anti fascistes, des anti nazis et anti xénophobes.
Toi tu es nazi c'est ça ? Ou seulement un petit nazillon à la noix ?",1464885604353814532,0,0,0,0,,
13096,2021-11-28T09:15:11.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/ln8eXYEFFH",1464885574905516033,0,0,0,0,,
13097,2021-11-28T09:14:04.000Z,Léopold Senghor: l’enfantement de la Négritude https://t.co/qQKESGUzaw #France #Sénégal @Mondafrique,1464885293765570565,0,0,1,0,,
