avis1;text;id
0;J'ai vraiment passé deux super bonnes journée entre la soirée d'hier et la journée avec Océane aujourd'hui mais maintenant je suis vraiment CREVÉ;1466157774329552899
0;Deuxième Guerre mondiale : De nombreux étrangers réfugiés en France se sont levés pour lutter contre l’envahisseur nazi. #LGLF5;1466157531999440897
0;"@VerbalK35459070 En aérant 10 mn toutes les heures en hiver,
On va surtout choper la crève !";1466157403519471616
0;@_MarcoPolo___ @nfaure_ @omorley3 Absurde: Hitler avait une conscience ethnique forte, et n'était pas philosemite. Staline a quémandé l'aide des alliés. Il était également très anticlérical;1466157375883259905
0;@sl3nd3r_b0y @VinS_Ssb @izi_dream @DaFinguysMaster Mikasa, Etron, et Hitler quand ils doivent se battre contre les Gitans, je sais pas j’ai jamais regardé https://t.co/yWcKL17Zke;1466157150540115972
0;Explddrrr la fin je crève 😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/SSI6l2qW6Z;1466157022819278860
0;@ntsvvr mais nous on va se coltiner l’encore stage dope+Fire+idol jusqu’à on crève;1466156999452893188
0;Obliger les gens à participer à  une expérimentation de recherche sur des vaccins génétiques hitler en a rêvé Macron le fait? https://t.co/dq5BCh8xNm;1466156991479431174
0;allez prn va te faire enculer je me suis faite spoiler creve sérieux https://t.co/AOlpMPLKfV;1466156957870473217
0;"@_MarcoPolo___ @nfaure_ @omorley3 Germains ne veut pas dire blond aux yeux bleus, c'est toi qui est réducteur: les Alpins sont des germains également, les Saxons, les Lombards, etc. Tu associes un phénotype à une race (sûrement du à la propagande intensive à ce sujet)
Dire qu'Hitler et Staline sont proches est";1466156899825504261
1;@MichallePARAIS #Negro je partage ton point de vue...;1466156801129426947
0;MAIS CREVE LA NOISETTE;1466156633151713280
0;@adelhbr_ @Pembzzz Et qu’en est-il pour Hitler qui se serait tué au lieu de se faire prendre ? Les auteurs des attentats suicides ? George Flyod ? (Attention, il n’y a pas de parallèle douteux ici. Juste des exemples différents);1466156513383358469
1;LREM continuera de laisser les restos frauder le fisc à condition qu'ils se soumettent au passe nazi et tolèrent des descentes de flics à tout bout de champ, y compris pour aller pisser entre deux matraquage de Gilets Jaunes, tabassage de grand-mère et gazage de SDF. https://t.co/yT5eNcg6HR;1466156476796387330
1;"@MrBarbouille @ZemmourEric Le mieux c'est de voté contre lui en masse sinon
 Hitler mais israélien nationalisé francais";1466156456886128640
0;"@greve_generale @ArnaultRaphael [...]le parti nazi est nettement anticapitaliste et orienté à gauche, du côté de la classe ouvrière[...]

Bon, je comprends bien qu'historiquement la gauche a contribué aux pires atrocités mais cessez de vous voiler la face pour justifier vos attaques contre Zemmour.";1466156394600620032
1;@Carolinaily @Numerama À quoi sert le pcr et le Nazi-paSS avant de monter cdans l'avion .Qui sont cons. 🤣😂;1466156388141477890
1;@Kohlerderien Mon pauvre Balladur n’est pas zemmour, zemmour est le frère de Hitler en 35 nuit des couteaux tu sais l’inverse;1466156247057584141
1;Je suis un texan swagg… mes ancêtres les cow boys qui chassée du chicanos🇲🇽 auraient honte de leurs descendance si ils me verraient écouter des musiques de beur du sud sous flash oasis grey goose https://t.co/ipdrC7E8u2;1466156222793633793
1;@MarechalLGS Ouin ouin ils pouvaient pas savoir c'est une coïncidence, facho, nazi, circulez y'a rien à voir;1466156112412086272
1;@Rosebud_94800 @GuillaumeBarucq C'est ton cul qui va avoir mal pauvre nazi;1466156006443036672
0;J’ai rencontré une Norvégienne, c’est le moment où jamais d’étaler mon immense culture littéraire en disant à quelqu’un que j’ai lu Knut Hamsun mais c’est à double tranchant car elle risque de savoir que c’était un nazi comme je l’ai appris après coup avec honte;1466155891632267268
1;@DorianSchard C’est un gros negro muscle;1466155886599102464
0;@jesuisgavroche @francoisedegois Hitler n'a jamais été élu, ila été nommé par le chancelier Paul von Hindenburg c'est une légende https://t.co/05qRID3rY9;1466155793296855055
0;@greve_generale @ArnaultRaphael Et vous allez me dire qu'Hitler était de droite ?;1466155723537235969
0;@aklegonedu69 @stylidix @estac_officiel @AlvaroGonzalez_ Faire pareil voir pire 😂😂😂😂😁😂 ok on fait pire que votre negrophobie et votre nazisme. C'est comme les reubeu de Paname et de Lyon qui appele les marseillais les rat. Vous avez des cerveaux malade sur ce tchouss avec vos faux combats;1466155720395612170
0;22:22 crève stp vrmt enterre toi même et n’en ressort pas;1466155662409453569
0;@Vendeur2Prfum On l’a acheté crevé c pas possible sinon;1466155630226518025
0;"MIROIR MON BEAU MIROIR, dis moi qui est le plus nazi !
Pour ceux qui ont peur de se couper, il existe des feuilles autocollantes effet miroir pas cher du tout 😘 https://t.co/QR0OsnaWdQ https://t.co/lFm7QnvKqX";1466155485262983169
0;@laureej2 Moi je comprendrais jamais comment des fdp on fais leur vie normalement comme sa sans être en prison sans rien tout se temp ben j'espère qui vont crevé en prison sa me brisé le coeur cette histoire sérieux ........;1466155395844612099
0;@greve_generale @ArnaultRaphael Oui, très cher, le fascisme n'est pas une exclusivité de la droite, elle existe également au sein de la gauche : comme le parti d'Hitler.;1466155376538267656
1;Un néo nazi https://t.co/L2v1xdSnwK;1466155271579963400
0;"@LeVraiPunisher @TeamYouTube Gg a @SPIDEReGAMES il vole de l'argent sur des gamin qui creve la dalle mais c'est a des personne honnête que on nique tout 

@SPIDEReGAMES au lieu de continue tes live a 2,50 sur ta PS4 de clochard va au cirque il y a une place pour toi";1466155231486615553
0;"@Oliver23351201 @Ashhh_Fr @jeromesgalo @Qofficiel Ça ne rend pas plus humain de donner la priorité à un mec loin quand t'en as un, certes pas aussi charmant, qui crève de faim deux rues plus loin. 
On appelle ça de l'hypocrisie, dans un monde normal.";1466155203674128397
0;"Je tiens à remercier celui ou celle qui m'a refiler sa crève.
Bien sûr c'est une boutade (je déteste cette personne intérieurement) !!";1466155185999433732
0;@colerenoire Les nerfs en prennent un vieux coup t'en crève a petit feu moi je me suis déclenché plein de trucs auto immune et complètement psychosomatiques, j'ai démarré les cartons...et d'un coup je me suis dit non je suis chez moi. C'est important je vais me défendre 😡;1466155109235236869
0;J’ai l’impression que Sampaoli a bridé Konrad 🇺🇸 et l’empêche de jouer avec ses forces. Il ne va plus du tout provoquer et tenter de prendre son couloir. #TeamOM #FCNOM;1466155108484452354
0;@_Nogata en vrai si tu veux tout savoir c'est juste qu'actuellement j'ai une flemme immense de tweeter sur certains trucs (je suis crevé chaque soir) et puis j'ai pas le temps d'être trop sur twitter!;1466155056210890760
0;"Puis mon patron m'a menacé de crevé mes pneus parce que je voulais démissionner. Et on s'étonne encore que j'ai que les mots lutte des classes à la bouche mdr
En y réfléchissant bien, c'est peu étonnant";1466154969170653193
1;@ma_nouel Ils sont fort ces gens. Ils te font comprendre gentillement que tu n’es qu’un numéro du système déguisé en nazi;1466154727914287106
1;Mais les nègre dans le space sont des salope je pleure;1466154578450202626
0;@__Nabiil Wsh il est entrain de bridé une voiture de sport;1466154523760676864
0;"Emerson il a de la qualité avec la ballon.
Depuis le début de saison il est ultra bridé je trouve.
Je sais pas si c'est lui ou les consignes mais il est vraiment pas très offensif.
C'est dommage.";1466154510804566018
0;Le pire c que dans la vie y a des guerre, des gosse qui crève de faim et moi j’ose la ramener sur mes problèmes;1466154505045778435
0;@Francois_Ruffin @pradier_marc Pour les accouchements c'est monnaie courante, pas d'anesthésiste disponible ou présent, tu te démerdes à sortir ta paupiette de 4kg...ah mais vous saviez pas ? Ben oue l'hôpital c'est marche ou crève maintenant...;1466154446006767626
1;La vie cette sale race;1466154427476230148
0;@FlorentBOBEAU @MarilyneThery @LaurentThines D'une webradio antisémite, nazi, qui pense que les fantômes existent, que les aliens sont parmi nous, que les chemtrails sont réelles. Que du bon.;1466154314997641219
1;Jeune nègre avec de l'attitude;1466154232701194241
0;"@f_philippot ""Le guide"" = ""Der Führer"" on comprend mieux ce nom sorti de la bouche de #Schwab et l'histoire de #Davos 
""Quand Davos était un nid nazi"" https://t.co/ochdLtGadD https://t.co/o6te3OLo95";1466154226753622017
1;@aldebaran_18 @mompontet que c'est il passé le 6 fév? La nomination d'Hitler? Ou des exactions contre le Front Pop?;1466154068615868417
0;@MayEleonore @SoraAllaeyes @antisoleil @Nain_Portekoi Mais voila faud ce prendre en mains et commencer a ce bouger le cul ,etre inventif et developer son pays.Arreter de faire 15 gosses avec 4 femmes differente qui creve tous de fain et ont https://t.co/Mq0ee4M1ic arreter de pleurer l'aide International.;1466154063641419785
0;@VictorDebatisse @Entity_XIII @PamelaTamby @PierriotJ @FranzOul Bah non toujours pas. Negres étaient utilisés comme « noir » aujourd’hui.  Vous mélangez tout. Les zoos humains étaient évidemment dégradant, odieux, déshumanisant, la « revue negre », non.;1466153822007537666
0;@Olivier_Truchot Hitler attirait aussi beaucoup de monde;1466153564821151751
1;@ActuPolitiqueN @ZemmourEric Il fait peur à qui ton Hitler de wish? Si y a une chose qui fait peur,c bien sa gueule ! Vous y croyez vraiment en plus! Mais vs êtes vraiment tarés pr croire 5 min qui pourra posé son cul à l Elysée🤣;1466153511742226440
0;@VictorSinclair3 @GabrielAttal @ChocotofTof Qu’il crève.;1466153493991993346
1;"Tres Chère Ursula 
Question: auriez vous des gènes #Nazi ?
On est en droit de se poser la question 
Petit Rappel à la
@ComissionEuropeenne et sa présidente https://t.co/zFP66OCW6s https://t.co/0VpxTnYCpr";1466153298227048448
0;"Pas de live ce soir, ma co part en couille..
En plus j suis crevé,  donc j vais en profiter pour me reposer. 
On se voit demain :)";1466153168807542784
0;@PrinceOwski Il est bridé dans ce système, il s’exprime mieux en piston droit;1466153032710766616
0;@Liberer_Paris @Thierry_Aubert_ @franceinfo J'ai la crevé. Je télétravailler. Test COVID négatif;1466152916717297668
0;"@CharlesConsigny Alors qu'Hitler a échoué, oui, autant continué à balancer des conneries. 
Elle est déjà au fond du gouffre à la présidentielle, autant la lester";1466152822072872970
0;@CampagnolTVL Oh un par un ,ça devrait le faire ! Il faut du temps !Cà me rappelle un film sur la  traque des nazi Dans la réalité il y en a  encore un qui a été chopé 75 ans aprés !Faut pas désespérer !😇;1466152699481710592
1;C'est la même clique Allemagne + Pays nordiques qui reprend du service depuis l'épisode nazi ! https://t.co/K68NFuSV6D;1466152666912985103
1;@300716_ Moi je pense, elle a vu un nez de negro, elle a crié. Elle ment wesh.;1466152636160299008
0;@LoisyKevin @Anne_Hidalgo Lol😅 cette place est un crève cœur😭;1466152516115120129
0;@antepavlek @capt_skellen @actazone Mais avec ton raisonnement littéralement tout le monde est nazi. Tu vois des nazis partout ma parole;1466152489925976074
0;Mdrrrr negro t’es pas net la https://t.co/hI6HGHnNi0;1466152446212907019
0;putin…… je viens de découvrir que debussy a composé un son qui s’appelle le petit negre;1466152304571260931
0;"@ObnoxiousJul Quand j'étais petit, ça s'appelait une ""tête de nègre"". Je crois que maintenant ça s'appelle un ""parfait"".
J'adore ça, mais on n'en trouve plus, ou pas facilement.";1466152276528144398
1;@EmilieCChalas Les fascistes LREM, c'est le bruit des bottes, l'odeur du nazi, l'aspect d'un tas de fumier, le goût du vomi et les deniers de la corruption. C'est tout le souvenir que vous laisserez dans l'histoire alors vos leçons de dépravés, gardez-les !;1466152208127467528
0;@kelyagl 😂😂💀💀💀💀💀💀💀 y’a rien qui va dans cette vidéo je crève;1466152149407121409
0;@MLP_officiel @LCI Je veux retrouver la France des années 80... Sans étrangers qui nous crachent dessus, déteste la France sauf pour les alloc, la santé, et nous piquer logt et taf. Même pdt le confinement la maire de Paris logeait les réfugiés dans les hlm, au frais de l'état bien sûr... On crève.;1466151989511864326
1;"@Jamsaeren MDRRRR EN MODE COLLAB ? LET'S GO
Allemagne nazi x Italie UwU";1466151804874469389
1;@qNayzor @obitolegoat Un nègre;1466151697558953993
0;@OLIVIERSEB3 Tu dois être crevé. Repose-toi bien mon Olivier et passe une bonne soirée 😘 😘;1466151631943344139
1;Grand débat pour savoir si Parfait est blanc beké negre mulatre sur télégram 😭😭😭;1466151391118958600
0;"@_MarcoPolo___ @nfaure_ @omorley3 Oui, cette erreur était grossière. Mais il a surtout voulu porter un coup au communisme (J-bolchevisme)
C'est toi qui réduit le nationalisme d'Hitler, d'autant plus que l'Allemagne était quasi exclusivement peuplée d germains.
PS:Hitler était ""socialiste"" (oui ça hérissé ajd)";1466151112235442187
0;"@N_Grigner @RNational_off @lesRepublicains Le personnel déclaré dans la presse devient du public surtout après avoir été insulté de nazi par les socialo-coco.
Le mal à été fait et le RN s'est coupé d'un électorat de droite utile. Une grave erreur stratégique !!
Cet électorat, avec les déçus RN, sont partis chez Zemmour";1466151107063857166
0;@goenjiackerman Faut que quelqu’un crève pour qu’il s’énerve (j’attends la mise a mort de sabo pour qu’il se tape contre akainu);1466151069050884098
0;@RojoYSL Aucun vol negro;1466151040219328519
0;« Pourquoi tu portes pas plainte ? » vous voulez d’autres exemples ? Tout autant qu’on crève pas, ils font R. Non mais regardez son visage putaiiin. Qu’il crève ! https://t.co/yqNEE1wikw;1466150963585159171
1;les negro qui dansent sur tiktok pas mes frères;1466150955964055568
1;Merci à eux. Très belle expérience ce soir dans le studio de Beur Fm 💪🏽 https://t.co/zMtg0RVkY8;1466150881313886222
0;"@IzoPaco @patnice63 @DidierMaisto @Gaumont Mais d'où si je rentre dans ta maison par effraction et que je me filme chez toi (en le montrant bien) et je brandis un drapeau nazi et cris : ""morts aux juifs. (tout ce qui est dit ici n'est pas ce que je pense, c'est imaginaire) mais que j'ai rien volé, tu réagis comment ?";1466150878814117895
1;@RTLFrance 20 % de petite merde de Collabos Nazi quand meme... https://t.co/k72lnvGsPZ;1466150738317524995
0;@nikop17 @hugo_tnl @yacine1607 Ils vont tous attraper une crève à ce rythme la;1466150733674426377
0;@victoniglo En vrai la 5 elle est difficile ils ont grave forcé avec le délire d'Hitler sur Ivar et ils avaient aucune inspi pour lagertha. Le reste c'était un peu du Vikings classique. La 6 un baume au cœur vraiment excellente;1466150610403827720
0;Arif sasha arantxa emma fatma jsuis pas au top de ma forme, a bon entendeur https://t.co/YHue3wiBVH;1466150584520740869
0;J'ai mal au crâne, jsuis crevé, et on joue encore comme des merdes, si on concède l'ouverture du score jvais me coucher c'est bon yen a marre 🙄;1466150552027471877
1;SALE FILS DE PUTE CRÈVE SALE CHIEN DE MERDE !!!! https://t.co/OnNKmiehEk;1466150505151967233
0;@Joubertcitoyens @RTLFrance Certains autres se sont crus intouchables : louis XIV, Louis XVI, Hitler, Mussolini et j en passe. On sait pourtant comment ils ont fini;1466150382556569606
0;« J’en peux plus des cours j’suis crevé » insérez message de moi qui dit j’suis là dans 10 minutes de qu’on me dit de venir au bar;1466150359643176964
0;"@YohanneLAURENT @lafee_rose @stanislasrig Le nazisme
National socialisme
était plutôt de gauche… mais bon…

Le palmarès mondial des plus grands criminels au pouvoir est … #1 Mao, #2 Staline puis #3 Hitler 
Plutôt de gauche, n’est ce pas… https://t.co/S9vh0QdmYP";1466150307658928139
0;@Poulin2012 Ils ont été piégés au jeu de la peur et ça a marché, comme avec Hitler, ça y ressemble bien,;1466150305729503236
0;@MonettiGraig @cestrosi @EPhilippe_LH @HorizonsLeParti @EmmanuelMacron hitler, mussolini et François Hollande ont aussi écrit l'histoire.... Tout le monde n'écrit pas des chefs d'œuvre... Chacun sa plume! Et surtout chacun la met où bon lui plaît 😏.;1466150210158145542
1;Tu m’identifie ? Je suis ce Bamboula zahef;1466150204038602757
0;"Covid outre-Atlantique encore 1 - 0 famille Urrea.
Et ce pu#### de déchirement d'être si loin.
Et cette fatigue d'entendre les anti-vax, petits pourris gâtés d'occidentaux, quand dans d'autres pays ça crève en attendant encore une première dose.";1466150189069217792
0;J’ai envie de manger noich;1466150124476944387
0;Ca c’st qnd j’allumais le pc pour nourrir mon familier de merde sur dofus pour pas qu’il crève avant d’aller a l’ecole https://t.co/C6Qco5RNCS;1466150058278244360
0;@JollyJu40976620 @MissMuTangClan @LsidLsid @PostOpinions @RokhayaDiallo On crève là bas aussi. Ne crois pas que les gosses vivent bien. Franchement. Et on vois les petits fils de bourgeois de la grande ville le cul bordé de nouilles agiter leurs privilèges devant des gosses qui mangent parfois des soupes au pain toute la semaine à la fin du mois.;1466150033884073990
0;"Pour Zendaya : c'est Andrew Garfield qui te sauve ou pas ? 👀 

(Si la réponse c'est ""personne je crève"" c'est bien aussi) https://t.co/1Ig4d8VbEV";1466150028372754435
1;"@DavyBocande Oui. Tout ce qui nuit est généralement interdit. 
Au Sénégal, comme partout ailleurs, je pense un cas extrême d'injustice justifierait grève de la faim comme seul outil accessible. 
Je pourrais me tromper mais semble que Serigne Touba ait refusé de manger des fois sous les toubab";1466149909455941637
0;@Fabonweb @PouletVinJaune Oui c’est étrange (en plus d’être interdit à l’heure de pointe) pas un vieux vélo crevé qu’il transporte comme bagage ?;1466149843299151874
0;@Purple________7 Le parti nazi ici ✊👊;1466149738269614084
1;@AstridPrunier1 Son grand père était nazi ! Il voulait que les camps soient obligatoires pour certaines catégories de population ! Donc rendre le vaccin obligatoire, ça fait partie de ses gènes;1466149661845118976
0;J’ai pas tord ! Wesch un gars comme hamid koudri était capable d’être présent devant chez lui quand je le demandais sur facebook en 2010 alors que seul mes amis facebook pouvaient le lire et que normalement il était pas dans mes amis mais en 2010 j’ai failli crevé à la mer seul;1466149647035121671
0;@OL L’équipe de Reims presse 2sec on panique on envoie des scud a antho !! On a la qualité technique pour les rendre chèvre et le placement de paqueta c plus possible c pas son poste sa creve les yeux;1466149608594317313
1;Ouaiiiiis, un tout petit peu plus que 10 min en fait, parce que j'avais pas installé le bouzin... https://t.co/oKfKsWSK6b;1466149584254775306
0;Bon jvais dormir jsuis crevé moi;1466149511227752450
1;"@serguei_ivanov @CemYoldass @jeune_garde Olala non la pauvre liberté d'expression de zemmour je saigne !
Nan vraiment on vous foutrais un nazi en pleine rue vous serez capable d'aller a ses meetings, oh wait.";1466149504084754441
1;"2 choses que je n’ai jamais vue :
une tortue qui courait vite et un negro dont j’ai besoin";1466149401156587539
0;@RetakeOfficiel ca sent déjà les blagues nazi à plein nez (frappez-moi si j'ai tort);1466149066988003333
1;@_Teobaldo_ Y'a des albanais, tchétchènes et russes, même beaucoup, mais toujours sous les ordres d'un reubeu;1466148983756238851
0;"Spoil JoJo

MDRRRRRR JOTARO QUI CRÈVE DES LE DÉBUT MON PLUS GROS FOU RIRE";1466148758060683274
0;"@xavierlaurent5 c'est bien pour ça qu'il voulais pas s'allié avec staline mais avec Mussolini contre hitler xDDDD
(je suis gentil je vais pas parler du plan avorté pour dans les années 30 faire une alliance anti rouge avec hitler)";1466148588849876999
0;@Antijupiter4ter @AmarilloLeones Résistance quitte à en crevé je ne cederais en rien !;1466148567509352454
0;@FranckAbed @Ptrusse1 @PereDanziec @Gevred Il a défendu Hitler, prétendu des invasions soviétiques fantasmées et enfin il nie le concile Vatican II en tant que Concile. Et non comme nécessitant des précisions doctrinales via l'infaillibilité pontificale, ce qui serait pleinement catholique.;1466148375078883337
0;Un député australien appelle les citoyens à se révolter et compare les dirigeants à Hitler et Staline. https://t.co/tXRo3iKKwS;1466148258162655232
0;entrain de me dire que je vais sûrement choper la crève pour avoir encourager un mec pendant 2h sous la pluie et dans le froid pour qu’il me remercie en me faisant des doigts;1466148115707269120
0;"@Portes_Thomas C'est fou...
1500 tweets pour dénoncer le fascisme fantasmagorique de Zemmour et pour appeler à se mobiliser contre lui, 
combien pour dénoncer l'islamisme, l'islam politique?

Quand on craint plus Zemmour que Merah, c'est le royaume de l'hypocrisie et de la démagogie...";1466148000175116292
1;Vous êtes sûrs Muller et Hitler ils sont pas liés?Parce que sinon💀;1466147988930285570
0;Cancelo à droite est trop bridé;1466147906759630855
1;Digne d’un Illettré et d’un gros chien de la casse. Aller rafale ta race sale pd https://t.co/t2xZp1cRom;1466147784059506692
0;"@YohanneLAURENT @lafee_rose @stanislasrig Révisez votre histoire 
Hitler etait socialiste nationaliste 
Quand on sait pas on dit rien";1466147750433759239
0;J’ai hâte d’être demain pour la retrouver être sans elle le soir c’est un crève coeur..;1466147632544428033
0;Je sais pas qui tu es mais crève en balle https://t.co/lfcguTCNBU;1466147444933156872
0;@UtgardaLoptr @MissMuTangClan @LsidLsid @PostOpinions @RokhayaDiallo Alors que partout ailleurs on crève comme des chiens. Parfois on a même pas internet, un service qui date pourtant des années 90.;1466147371671330817
0;"@xavierlaurent5 ouais il a crée sont parti ""socialiste"" du mouvement des néo socialiste, il sont autant socialiste que hitler ou françois hollande";1466147056612003840
1;Lotus Cheek fdp que il perd des balles ce negro clair. Même qd il avait fait des bons matchs il perdait trop de ballons. La c'est trop wsh;1466147021270790146
0;@Simonchanceux Pacte Hitler-Staline sur l'attaque et le partage de la Pologne.;1466147014626979859
0;"et j'attends ljour dla paix mon negro
mais pas autant que ljour dla paie
☮️🤑";1466146955474649095
0;"@Domusignis @ShoamTery @FuriousKoen @fabricearfi oui, je l'a connais celle là; je serai à l'origine de l'antisémitisme en dénonçant les nazi. Ce qu'il y a de bien avec les fachos, c'est qu'ils finissent par se découvrir";1466146730609627145
0;Ça faisait 2 ans que j’étais pas malade j’ai la crève;1466146514330337288
1;@a_nggm Enlève là au lieu de te plaindre bamboula;1466146509276303368
0;@RKurusawa Qui date d'après son rapprochement avec Hitler, tu noteras que les premières de ma shoah date de la mise en place de la république sociale italienne par le 3ème Reich, tu peux supprimer;1466146314744389636
0;"@S_Of_Mana @SophSchwarz63 @lougrocervo L'utilisation du mot ""babtou"" qui est équivalent à ""negro"" pour les blancs, souvent dans l'expression ""babtou fragile"" très répandue, c'est du racisme anti blanc.";1466146309879078917
1;"@man_mtl @arcana59 @DrMab_Silver @ZemmourEric Le terme ""nazi"" est l'abréviation de Nationalsozialistisch Deutsche Arbeiterpartei, qui se traduit par ""Parti National-Socialiste des Travailleurs Allemands"". Tout est dans le nom. 😉";1466146046862675968
0;@erwysn Nn crève pas 🥺🥺🥺💔🥺💔😭😭😭💔😭🥺😭😭😭😭 t’es le love of my life 🥺😭😭😭🥺😭💔😭🥺🥺🥺🥺🥺💔😭😭🥺😭😭;1466145821984972800
1;"@DonDiego2022 @NichoulB @BrunoMichou @Jody_Lis @Portes_Thomas J’ai pas dis le contraire. En revanche on a l’impression que tous le monde veut le voir passer.
Personne ne combat le fond de ces idées. A part dire des absurdités du type Gnagnagna facho/Nazi et j’en passe, c’est le vide.
A croire que vous souhaitez qu’il passe 🤦‍♂️";1466145690942414857
1;Elle trompait son boug avec negro de Adopteunmec, ça tirait a balles réelles mais madame a quand même pris le risque de garder l'enfant, c'est de l'audace ou de la bêtise ?;1466145624001236999
0;Même Hakimi est bridé;1466145543575547915
0;Même si c'est pas par rapport à mes notes ou à autre chose de grave, il se passe pas un jour sans qu'il n'élève ne serait que sa voix, la plupart du temps il se met à gueuler pour tout, il nous prend la tête pour rien bref juste crève stp;1466145529226747905
0;@MarcGral Le phénomène #Zemmour, c'est quelques excités à qui on a un peu trop lâché la bride et qui peuvent enfin vomir leur haine. Malgré tous les efforts de Boloré, ça va faire pschiiit parce que le bonhomme n'a pas la carrure.;1466145454303891457
0;Je suis crevé mais je veux pas aller me coucher car demain je sens que la journée va m'épuiser https://t.co/59Oh8yknOL;1466145383223021570
0;@pims_the_rabbit @LouiseApplePie @timetogettime @Aidouush Dire que votre antiracisme est une comédie ce n'est pas raconter ma vie, sombrer idiot. Je parle seulement des milliers, millions d'immigrés noirs ou arabes qui aiment la France et que vous traitez d'arabe de service ou de nègre de maisons.;1466145355842658307
0;@TraceDePneuFCK On a notre pneu crevé;1466144992116842501
1;@TeikOoFN @Sweafts @wahxbb Tu penses j’en reçois pas gros bougnoul€;1466144843843973126
0;"Les gens ne s’imaginent pas ce qu’est la #joie. Ils croient qu’une série de brimades va leur permettre de te tenir en bride et te voir implorer leur estime.
Ils ignorent qu’un mot de ton enfant, une fleur de ton jardin, une note de ton piano te délivrent d’eux dans l’instant.";1466144841063186444
1;@SiirCartieer vrai negro aime les fiakos par contre;1466144795546509319
0;Dans ce régiment rempli de cohésion on a rayé ma moto et dégonflé mes pneus et crevé mes pneus de vélo.;1466144780279242754
1;"@Domusignis @ShoamTery @FuriousKoen @fabricearfi Mais bien sur, chaque nazi de cette planète nous explique avoir sauvé des juifs; même Pétain en a sauvé par millions selon le rat Zemmour.";1466144623563313159
0;Hakimi est nuno sont tellement bridé dans leur monter avec cette defence à 4 ça se resent trop;1466144617812869124
0;en ce premier jour du mois de décembre, j'ai crevé mon pneu, nickel, joyeux Noël en perspective 🙃;1466144443388600328
0;@sitaanss Crève;1466144361197064196
1;@danotakira @WJoumarin1 @ZemmourEric Le mot idéologie c'est trop abstrait pour que tu comprennes. Même si Hitler à pas fait de mur il partage la même idéologie,  sur la fermeture des frontières et un repli nationaliste.;1466144250718998532
1;"Pallois n'a pas supporté voir un ptit reubeu hich hich devant lui.
Mental de CRS
#FCNOM";1466144240656863232
0;Je pense à un truc. je suis antivax covid et tout à fait d'accord pour  signer un doc disant que je refuse toute hospitalisation. MAIS je veux bien me vax si le gouvernement me signe un doc attestant le versement de 10 millions d'€ à mes descendants si je crève du vax. #Deal ?;1466143994166091776
1;Pallois le nazi qui agresse 2 fois Harit? Hmmm;1466143991544561672
1;@ParisPremiere @ZemmourEric @lauhaim @millerofficiel @EricNaulleau @ANAISBOUTON Ca reste des minables, même si il faut les appeler autrement. Nazi par exemple;1466143876570390536
1;"#CadeauDeNoel #Varsovie (!) reçoit ce WE les #Nazi's de #UE. Une coalition sera signée faisant d'eux la 3e puissance du @PEStrasbourg ; #fidesz HU @pisorgpl PL #Salvini IT #AFD DE #RassemblementNational FR
c'est pas #Noel c'est la résurrection d #Auschwitz 
sur les terres de #JP2 https://t.co/JwXaL8SS5b";1466143832324689923
1;@patrick_edery @vonderleyen @helenadalli Bientôt Staline et Hitler vont passer pour des enfants de cœur à côté des élites du NOM...;1466143703635013633
0;Et tant pis si j’en crève;1466143654335156237
0;"@Mikasaaaaa6 @rapunzel77167 Papy a eu la chance de ne pas rentrer dans les 1er.

En les voyants si maigres, leurs familles les ont nourris et ils en sont morts.

Une erreur qui n'a pas été faite pour les suivants. T'imagine ton mari qui rentre cadavérique, qui crève la dalle et faut surtout rien lui donner.";1466143273379151881
0;@letykth je crève sur place;1466143002469011456
0;"J ai un début de crevé.

Je suis cas contact covid. 

Et vous votre journée ?";1466142790254055424
0;@8OMANI Dire qu'un coréen est japonais revient à dire qu'un juif est nazi (je n’exagère même pas 😓);1466142787003428878
1;Negro cest l’sirop phare https://t.co/D5DTBXJ43u;1466142668128407566
1;@roiheenok ça s’en vient c’est sérieux ptn tu vois squi spasse jeune pute negre ? Nouvelle ère arrive préparez vous oreilles;1466142460946563075
0;@Simonchanceux Repousser les nazi le PCF? Vous avez une tendance chez les coco à croire que tout est venu de vous et que vous êtes les seuls contributeur. 20 millions de morts car soldats peu entrainé, peu armées, utilisé comme chaire à canon et tué si il reculait.;1466142428243664912
0;@Clemvergely @MechMostafa @alexiscorbiere Le pacte German-sovieitique est la conséquence de l'accord de Munich, de la politique de Chamberlin, préférant Hitler/Mussolini qu'à Staline. Les nazis faisaient moins peur que les communistes. Résultat ce sera la 2de guerre mondiale, blé déshonneur et l'hécatombe en coup humain;1466142427476111362
0;Je suis crevé;1466142055126777863
1;"C’est une criminelle à la hauteur d’Adolf Hitler
Elle représente clairement le IV Reich
Les mêmes personnes la financent elle son mari et tous les sbires du great reset https://t.co/5fxRzU3zJN";1466142051934904332
0;"Au nazi surtout 🤲🏽🤲🏽
Un délice https://t.co/U2ng0Vdesl";1466141881147047942
0;"@LouiFml @ZemmourEric Il a tout à fait raison...
Ils viennent, be travail pas ne font rien. On les paie plus qu'un mec qui creve en usine.
Après ils vienne bosser au Black partout pour une bouchée de pain et la France ce retrouve chômeur car nous coutont sois disant trop cher pour le pays inadmissible";1466141794039701504
